epoch,train_loss,train_kl_loss,train_ce_loss,train_char_acc,train_sequence_acc,val_loss,val_kl_loss,val_ce_loss,val_char_acc,val_sequence_acc
36,0.7028398587717675,0.7076883589616045,0.22283767026965506,0.9197244957322255,0.2724456787109375,0.9002767284400761,0.9061046182177961,0.3233147331047803,0.8964888760820031,0.123046875
37,0.6768996559549123,0.6815770180546679,0.2138401808042545,0.9231114175054245,0.28963470458984375,0.9966387301683426,1.0028771138750017,0.379038356943056,0.8875526553019881,0.08843994140625
38,0.6667460548924282,0.6713485631626099,0.2110970422218088,0.9243381943088025,0.29586029052734375,0.7734338198788464,0.7785842469893396,0.26354089472442865,0.9123278660699725,0.243408203125
39,0.6536779660964385,0.6581850168586243,0.20747935232066084,0.9261873319628648,0.3066253662109375,0.6337858531624079,0.6381974159739912,0.19704064261168242,0.9288504333235323,0.2979736328125
40,0.6418941573647317,0.6463228610518854,0.20345186766644474,0.9275389951653779,0.31404876708984375,0.6387202367186546,0.6431290851905942,0.2022437476553023,0.9278863687068224,0.285400390625
41,0.6245687814371195,0.6288796162989456,0.1977954718604451,0.9297702342737466,0.32675933837890625,0.634418289642781,0.6387835796922445,0.2022540319012478,0.9290005434304476,0.3077392578125
42,0.624976952036377,0.629285465576686,0.19843352840689477,0.9296682658605278,0.3267974853515625,0.6118249678984284,0.6160312602296472,0.19540134817361832,0.932086035143584,0.31549072265625
43,0.6034098067029845,0.6075762693653814,0.1909295067016501,0.9324788592639379,0.34159088134765625,0.6047103493474424,0.6088769538328052,0.19221578806173056,0.9328940105624497,0.32684326171875
44,0.5938380313455127,0.5979329696856439,0.18843858134641778,0.9337309499387629,0.3483734130859375,0.6112898336723447,0.615482646971941,0.19620065274648368,0.932157491799444,0.33294677734375
45,0.5735257855558302,0.5774848360160831,0.18157925126433838,0.936382828222122,0.36299896240234375,0.6018516453914344,0.6059739128686488,0.19374681822955608,0.9322176668792963,0.297607421875
46,0.5644436136935838,0.5683466803166084,0.1780394720772165,0.937512761738617,0.36925506591796875,0.6353986761532724,0.6396860997192562,0.21094322623685002,0.9289297177456319,0.3214111328125
47,0.5655963575700298,0.5694962966372259,0.17950187846145127,0.9373374719871208,0.36865234375,0.5300179633777589,0.5337319162208587,0.16233604424633086,0.942155254073441,0.36273193359375
48,0.5398137390147895,0.5435445624752901,0.1704616784118116,0.9406348283519037,0.38982391357421875,0.5739029271062464,0.5778243781533092,0.1856786085991189,0.9366325726732612,0.3592529296875
49,0.5317483964608982,0.5354232095123734,0.16794136881799204,0.9417116158292629,0.39430999755859375,0.5050534307956696,0.5086170248687267,0.1522570958477445,0.9453091276809573,0.39312744140625
50,0.5189124507596716,0.5224983635125682,0.16390654189308407,0.9434146642452106,0.40480804443359375,0.48047887347638607,0.4838513417635113,0.14660397096304223,0.94837287068367,0.419677734375
51,0.4997367126343306,0.5031998824269976,0.15688246315403376,0.945667845197022,0.41971588134765625,0.49088331777602434,0.4943128083832562,0.15136321785394102,0.9470482100732625,0.40087890625
52,0.4903337752621155,0.4937291342939716,0.15419268185360124,0.9469516570097767,0.42914581298828125,0.46345153730362654,0.4666967485100031,0.14217512164032087,0.9505566759034991,0.43536376953125
53,0.47449057013727725,0.4777794703259133,0.1488889748652582,0.9489868313539773,0.44208526611328125,0.4614051594398916,0.4646493343170732,0.1402314759325236,0.9506600741297007,0.4434814453125
54,0.46434679796220735,0.4675685114634689,0.14539671187230852,0.9502414593589492,0.4506378173828125,0.46001376723870635,0.4632027435582131,0.1443046797066927,0.9506858121603727,0.43939208984375
55,0.4562937955488451,0.4594510667375289,0.14372350937628653,0.9514340807218105,0.458251953125,0.5229068927001208,0.5264601381495595,0.17113537632394582,0.9435055130161345,0.4013671875
56,0.4479975981230382,0.4511041668592952,0.14044686398847261,0.9523143830010667,0.46474456787109375,0.5272217858582735,0.5307597720529884,0.1769603320863098,0.942748109344393,0.373046875
57,0.43229273631004617,0.4352930607565213,0.1352602074330207,0.9543602952035144,0.48024749755859375,0.39748528110794723,0.4002891203854233,0.11990492884069681,0.9588735168799758,0.4912109375
58,0.4181631313986145,0.42106418596813455,0.13095833698753268,0.9560575367650017,0.49320220947265625,0.3816229656804353,0.38432444678619504,0.11417597479885444,0.9602094739675522,0.517822265625
59,0.4137602470291313,0.4166220229235478,0.13044399083446478,0.9566718027344905,0.49666595458984375,0.3645144631154835,0.36711506033316255,0.10705508844694123,0.9625992407090962,0.53656005859375
60,0.3960139859264018,0.3987599999381928,0.12415820504247677,0.9588153874501586,0.5128326416015625,0.3688506460748613,0.3714797222055495,0.10857169859809801,0.9619860141538084,0.52978515625
61,0.3811874246603111,0.383834581632982,0.11911850696924375,0.9605955090373755,0.5279922485351562,0.3791942910756916,0.3818360804580152,0.11765676620416343,0.9609964424744248,0.5257568359375
62,0.3718513564526802,0.37443337847071234,0.11623082713776967,0.9616948168259114,0.537322998046875,0.3450881284661591,0.3475341508165002,0.10293161490699276,0.9650576803833246,0.557861328125
63,0.3623271430406021,0.3648394198389724,0.11361139548534993,0.9629205123637803,0.5463333129882812,0.328449291177094,0.33076961035840213,0.09873750049155205,0.9669380080886185,0.56964111328125
64,0.3581871081114514,0.3606672569003422,0.1126520431607787,0.9633949582348578,0.5481414794921875,0.36606905004009604,0.3685827807057649,0.11720939259976149,0.9623942505568266,0.5172119140625
65,0.3421392079326324,0.34451204087235965,0.10722840944799827,0.9651824239990674,0.564605712890625,0.3258994084317237,0.32818545610643923,0.0995803271071054,0.9666993273422122,0.56585693359375
66,0.33143451395153534,0.3337352037196979,0.10366590631747385,0.9665349191636778,0.5763931274414062,0.41535737877711654,0.418102215975523,0.14361812314018607,0.9569540251977742,0.4508056640625
67,0.33631031411641743,0.3386305294552585,0.10660874683890142,0.9658743521431461,0.5710067749023438,0.3143352697370574,0.3165586825925857,0.0942170467460528,0.9682309869676828,0.571533203125
68,0.31856204074574634,0.3207708451518556,0.09989010595381842,0.9679265735903755,0.5878448486328125,0.4290714240632951,0.43189437384717166,0.14959909743629396,0.954267789144069,0.46490478515625
69,0.32104145223274827,0.3232561375043588,0.10178729689505417,0.9677031379542314,0.5857772827148438,0.3247036482207477,0.32694916566833854,0.10239716555224732,0.967114171013236,0.5694580078125
70,0.30341395002324134,0.30551732823369093,0.0951792014966486,0.9695729365921579,0.6023178100585938,0.3130463685374707,0.31523980339989066,0.09589606587542221,0.9680946827866137,0.56439208984375
71,0.3008413834759267,0.3029232828266686,0.09473306878498988,0.9697962161153555,0.6048355102539062,0.25325376994442195,0.2550606799777597,0.07436927972594276,0.9749338328838348,0.6510009765625
72,0.28856320297927596,0.2905664724530652,0.09023927978705615,0.9712176471366547,0.6172714233398438,0.2848399050999433,0.28683876735158265,0.08695231418823823,0.9714803593233228,0.60711669921875
73,0.2805552032077685,0.2825036526628537,0.08765843091896386,0.9721178291365504,0.6256790161132812,0.27894836687482893,0.28087925096042454,0.0877904669905547,0.9721545460633934,0.609130859375
74,0.284824964706786,0.28679178025049623,0.09010995590142556,0.9715459066210315,0.6191024780273438,0.28947413247078657,0.29149986943230033,0.08892593235941604,0.9706207835115492,0.5946044921875
75,0.27520618634298444,0.2771110654430231,0.086622922513925,0.9726749826222658,0.6298904418945312,0.39072529738768935,0.3932423230726272,0.14153941039694473,0.9602051102556288,0.48443603515625
76,0.27188942562497687,0.273774018191034,0.08531453954674362,0.9729929929017089,0.6318283081054688,0.24615596258081496,0.24789209058508277,0.0742790610238444,0.9754515108652413,0.65045166015625
77,0.2596046086109709,0.26140474529529456,0.08139079029933782,0.9744317639269866,0.6485977172851562,0.5011462743859738,0.5042559956200421,0.19328352739103138,0.9482159339822829,0.38604736328125
78,0.2590324067423353,0.26082294023944996,0.08176930682384409,0.9744404394878075,0.6470870971679688,0.22566669981461018,0.22726840141694993,0.06709806830622256,0.9785308800637722,0.68609619140625
79,0.2521835274528712,0.25393315867404453,0.07896978671487886,0.9751627626828849,0.6537246704101562,0.2819915625732392,0.2838888287078589,0.09416197246173397,0.9715726869180799,0.591796875
80,0.2500769556936575,0.25180707340769004,0.0787950516314595,0.9754019174724817,0.6560287475585938,0.2117065911879763,0.21321967022959143,0.06191162965842523,0.9795760558918118,0.69989013671875
81,0.23921886357129551,0.24087907723151147,0.07485749443731038,0.9765824950300157,0.6690292358398438,0.28905542159918696,0.2909741746261716,0.0990985517273657,0.971020030323416,0.5760498046875
82,0.23467632295796648,0.236304389545694,0.07349749775676173,0.9771696028765291,0.676513671875,0.2023924208479002,0.20386078080628067,0.057024566107429564,0.9805595511570573,0.70849609375
83,0.23991367064445512,0.24156366351962788,0.07656416477220773,0.976654440164566,0.6703567504882812,0.2652058567618951,0.2670295591233298,0.08465898808208294,0.9728532675653696,0.61932373046875
84,0.21671843284275383,0.21823387962649576,0.06668901396551519,0.9791034834925085,0.6949691772460938,0.3116112386342138,0.31365776900202036,0.10900439461693168,0.9689525961875916,0.5712890625
85,0.2297748479686561,0.23135824384371517,0.07301846556038072,0.9776610915432684,0.6808090209960938,0.34382744249887764,0.3460656919050962,0.12224035029066727,0.9640213777311146,0.51947021484375
86,0.21474836055131163,0.21624328388861613,0.06675075876955816,0.9792167529230937,0.6958770751953125,0.21452068653889,0.2160305108409375,0.06504781177500263,0.9788003987632692,0.6771240234375
87,0.23056306015496375,0.23214621961233206,0.07383006993768504,0.977433507621754,0.6772918701171875,0.18302712973672897,0.18433372431900352,0.053674081194913015,0.9828109643422067,0.7203369140625
88,0.21856811257021036,0.22008006928808754,0.06888416912624962,0.9786911014234647,0.6911239624023438,0.1754333833232522,0.17670033080503345,0.05000536331499461,0.9836900378577411,0.74017333984375
89,0.21045996406610357,0.21192001238523517,0.0659149807979702,0.979611768561881,0.6998443603515625,0.2692906939191744,0.27108184341341257,0.09196661287569441,0.9725319505669177,0.590576171875
90,0.20456949885556241,0.2059900521999225,0.06393450767063769,0.9803321364452131,0.7096405029296875,0.15926844178466126,0.16043020639335737,0.0442536368209403,0.9853378236293793,0.75958251953125
91,0.2031950487435097,0.20460083270154428,0.06402228164370172,0.9805145850987174,0.7104263305664062,0.16224434960167855,0.16344144835602492,0.04373148667218629,0.985080627258867,0.760498046875
92,0.20820579702558462,0.20964298531180248,0.06592398143220635,0.9797506384202279,0.7023162841796875,0.23738501279149204,0.2389774478506297,0.079733749240404,0.9764137407764792,0.6336669921875
93,0.19963261994416825,0.20101418297417695,0.06285768834277405,0.9808224008302204,0.7145233154296875,0.16743482468882576,0.16863655170891434,0.04846375124179758,0.9843935687094927,0.7408447265625
94,0.18857975033461116,0.189893143469817,0.05855364316084888,0.9820195941138081,0.7268829345703125,0.16846008296124637,0.16967363143339753,0.048318671295419335,0.9839619649574161,0.73931884765625
95,0.18980083766655298,0.19111657639587065,0.05954253545314714,0.981872430711519,0.7248992919921875,0.15068515809252858,0.15178690798347816,0.04161176261550281,0.9862383850850165,0.7738037109375
96,0.17711921859154245,0.1783594083681237,0.054340269536623964,0.9831794486381114,0.7402114868164062,0.13874342839699239,0.13977288588648662,0.036826986251981,0.9876643107272685,0.79498291015625
97,0.19122721187886782,0.1925478343036957,0.06048543278939178,0.9815823619137518,0.7208786010742188,0.2150550960795954,0.21651407820172608,0.07061566386255436,0.9782806178554893,0.660400390625
98,0.18144227637094446,0.18270351133105578,0.05657982451702992,0.982679384178482,0.734222412109375,0.1613962641567923,0.16254499385831878,0.047671832915511914,0.9845167328603566,0.75201416015625
99,0.18004124465369387,0.1812862173828762,0.05678876249476161,0.9830890852026641,0.7396469116210938,0.20450838515534997,0.20588029525242746,0.06868907235912047,0.9800305790267885,0.6739501953125
100,0.17374649884004612,0.17495366632647347,0.054236754998783,0.9836157909594476,0.7456207275390625,0.14378715556813404,0.14482443337328732,0.04109656412038021,0.9866651091724634,0.7825927734375
101,0.17364153998641996,0.17484498920384794,0.05449991527075326,0.9836598386755213,0.747039794921875,0.17712869483511895,0.17836480331607163,0.054753791308030486,0.9833220415748656,0.73175048828125
102,0.1686255951935891,0.16980002372292802,0.05235700129651377,0.9840048975893296,0.7499542236328125,0.15860695141600445,0.15973701694747433,0.04673037974862382,0.9846773226745427,0.75189208984375
103,0.17512840632116422,0.17633652375661768,0.05552461850675172,0.9833876463235356,0.7444305419921875,0.18951795098837465,0.19081491813994944,0.061118014389649034,0.9817143832333386,0.7010498046875
104,0.16993756538431626,0.1711132031705347,0.05354926324343978,0.9838080828194506,0.747650146484375,0.12330198305426165,0.12421088939299807,0.03332009520090651,0.9891454535536468,0.815673828125
105,0.16673501852710615,0.1678887102752924,0.05251937510729476,0.9842896772897802,0.7550811767578125,0.10987676697550341,0.11070183012634516,0.028195388193125837,0.9906337782740593,0.834228515625
106,0.16315996822231682,0.16429213883748162,0.05107492286197157,0.9845050550648011,0.7565765380859375,0.13022439344786108,0.13116698566591367,0.03690761543111876,0.9881427502259612,0.793701171875
107,0.15753671242418932,0.1586350630313973,0.04879983838964108,0.9851378743187524,0.7635955810546875,0.282108528772369,0.2839033901691437,0.10441708273719996,0.9713949426077306,0.5770263671875
108,0.15756541340306285,0.15865979963564314,0.049221055943235115,0.9852136957342736,0.7664108276367188,0.11864103027619421,0.11951312678866088,0.03230335314583499,0.9896419397555292,0.82080078125
109,0.15693928824475734,0.15802455438824836,0.04949781206596526,0.9853391439537518,0.7685699462890625,0.12015682115452364,0.12103287439094856,0.03342742360837292,0.989506225567311,0.8189697265625
110,0.1591999231313821,0.16029914590762928,0.050376725535898004,0.9850323312566616,0.7624969482421875,0.17291246604872867,0.17408816021634266,0.056518582336138934,0.9833683599717915,0.7347412109375
111,0.15621515634120442,0.15729207325784955,0.04960025549917191,0.9854212632053532,0.7680282592773438,0.15575183532200754,0.1568345072446391,0.04856715345522389,0.9854791155084968,0.77056884765625
112,0.1506862430687761,0.1517323468142422,0.04712181499144208,0.9858620437444188,0.7722702026367188,0.1392504849936813,0.14025247981771827,0.04005287590553053,0.9872145671397448,0.78021240234375
113,0.13984648366385954,0.1408245627535507,0.04301651431433129,0.987050503201317,0.7888641357421875,0.18275484209880233,0.18398359220009297,0.061108417401555926,0.9820859804749489,0.71026611328125
114,0.14129708239488536,0.14228125059889862,0.04386428734414949,0.9869251259951852,0.7879638671875,0.11245292099192739,0.11327029898529872,0.031532441193121485,0.9898579064756632,0.82220458984375
115,0.1432071853087109,0.1442026845033979,0.04465263458951085,0.9866603745613247,0.783203125,0.10041463386733085,0.10116536251734942,0.026092362248164136,0.9913737727329135,0.841552734375
116,0.1484559823256859,0.1494770200115454,0.047373096482260735,0.9861496418598108,0.7772598266601562,0.18057739571668208,0.18179128295741975,0.06040242771268822,0.981771401129663,0.69482421875
117,0.14071867126403959,0.1416930498126021,0.04425505738981883,0.9869146198616363,0.786407470703125,0.13955809263279662,0.1405264539644122,0.04369022429455072,0.9865639889612794,0.76123046875
118,0.13654544702876592,0.1374956729596306,0.04247294636206789,0.9873161830473691,0.7926254272460938,0.2080115518765524,0.20936245762277395,0.07427172898314893,0.9796712277457118,0.65899658203125
119,0.13052076967869652,0.13143169366958318,0.04033917011292942,0.9879875127808191,0.8009185791015625,0.13120189862092957,0.13212479650974274,0.03983485266508069,0.9878797791898251,0.79461669921875
120,0.12671704354943358,0.12760216318929452,0.039090080328605836,0.9884120625793003,0.807342529296875,0.11849049472948536,0.1193435657187365,0.03403633569541853,0.9896126347593963,0.8074951171875
121,0.13013139820031938,0.1310336115093378,0.04081216813665378,0.9880340186064132,0.8014144897460938,0.11133849975885823,0.11214350437512621,0.03164296557952184,0.9898637114092708,0.82720947265625
122,0.12374224472659989,0.12460544153509545,0.03828564056266259,0.9887013724655844,0.8108444213867188,0.09899195958860219,0.09972020366694778,0.026895703384070657,0.9914407446049154,0.8426513671875
123,0.12578909055446275,0.12666243384956033,0.039327980585767364,0.9885085104615428,0.8092422485351562,0.09953181509627029,0.10025765525642782,0.027673550073814113,0.9910949254408479,0.84326171875
124,0.12386952230735915,0.12472883363807341,0.03879755928528539,0.9887341714929789,0.8118515014648438,0.09298041756846942,0.09366475162096322,0.025231287072529085,0.992072063498199,0.857421875
125,0.1267774277148419,0.1276530236900726,0.040093300437092694,0.9883679813356139,0.8062362670898438,0.11805418285075575,0.11888562329113483,0.035741412168135867,0.9891851497814059,0.812744140625
126,0.12352730583734228,0.12438077366823563,0.03903385732564857,0.9888031299924478,0.8136062622070312,0.08648027776507661,0.08712946431478485,0.0222107346780831,0.9930101353675127,0.8682861328125
127,0.11902649529656628,0.11985285545233637,0.03721672058190961,0.98916464735521,0.8177032470703125,0.13639873021747917,0.13734033703804016,0.04317949104006402,0.9870992903597653,0.77032470703125
128,0.11416498213657178,0.11496018517573248,0.03543975954380585,0.9896507296944037,0.8245086669921875,0.09893060493050143,0.09964708978077397,0.027998535777442157,0.9911672859452665,0.837158203125
129,0.11938719168392709,0.12021060215556645,0.037869431274884846,0.9891644911840558,0.8171768188476562,0.13489782699616626,0.13582116807810962,0.04348696982196998,0.9871789272874594,0.77435302734375
130,0.10757105459924787,0.10832293292696704,0.03313498799843728,0.9903396303998306,0.8346939086914062,0.1025998966069892,0.10334613133454695,0.028722562317852862,0.9908557967282832,0.8316650390625
131,0.10670175076302257,0.10744834288561833,0.03278902452757393,0.9904354075551964,0.8356781005859375,0.1709519901778549,0.1720535431522876,0.061898077954538167,0.9840965676121414,0.74005126953125
132,0.10688151788417599,0.10762911948768306,0.032868863246221736,0.9903414139989763,0.8337326049804688,0.07348132345941849,0.07402429383364506,0.019727179758774582,0.9939402332529426,0.8861083984375
133,0.11572048179368721,0.1165156353963539,0.03700016390621386,0.9894956178031862,0.8212432861328125,0.08771313176839612,0.08834973152261227,0.024689701313036494,0.9924148139543831,0.85626220703125
134,0.10122284998396935,0.10193287134097773,0.03093063512824301,0.990993165760301,0.843536376953125,0.10176114609930664,0.10247826424892992,0.030766334391955752,0.991108987480402,0.83648681640625
135,0.10567146745961509,0.10640491135927732,0.033060425257644965,0.990535675897263,0.8356552124023438,0.0732797198870685,0.07382947491714731,0.01885388058508397,0.9940188368782401,0.88128662109375
136,0.12386040285491617,0.12469826569940778,0.04091186009782177,0.9886673989822157,0.8113937377929688,0.10531568853184581,0.10604133055312559,0.03347706598287914,0.9906079359352589,0.83319091796875
137,0.11644192852327251,0.1172318312110292,0.038241460119252224,0.9896179038332775,0.825592041015625,0.06627518104505725,0.06677443414810114,0.01684902266060817,0.9945474588312209,0.898681640625
138,0.10725777750667476,0.10799839502033137,0.033936556442313304,0.9902783590368927,0.8334732055664062,0.11992263124557212,0.12073325313394889,0.03967094109975733,0.9888271484524012,0.80499267578125
139,0.09728476437885547,0.09796361217377125,0.03007871484851421,0.9912840386386961,0.8465805053710938,0.10187352902721614,0.10257777344668284,0.032153223917703144,0.9905167776159942,0.81866455078125
140,0.09855877253176004,0.09924204016169824,0.030915202045434853,0.9912254668306559,0.8475875854492188,0.16761317802593112,0.16871803998947144,0.058231676171999425,0.9834656664170325,0.71234130859375
141,0.10779253326836624,0.10852931503541186,0.03485104176479581,0.9903078263159841,0.83392333984375,0.06029568478697911,0.060753589030355215,0.014963089601224056,0.9950473187491298,0.90277099609375
142,0.0937240703315183,0.09437568801331508,0.029213816332685383,0.9916990591445938,0.8544158935546875,0.07471640896983445,0.07525888140662573,0.021011574717704207,0.9936629217118025,0.87603759765625
143,0.10007728946584393,0.10076704772654921,0.031791127104270345,0.9910037935478613,0.8430938720703125,0.11464560718741268,0.11542057758197188,0.03792342382075731,0.9890598207712173,0.793212890625
144,0.09856672458954563,0.09924841319843836,0.03107946602813172,0.9911000734427944,0.8452224731445312,0.07224793385830708,0.0727804099151399,0.01953272408718476,0.993955216370523,0.885986328125
145,0.10153321612051514,0.10222716279167798,0.0328323986398118,0.9909348367946222,0.8427200317382812,0.09793675862601958,0.09860568653675728,0.031712819705717266,0.9911424610763788,0.83740234375
146,0.09191001660474285,0.09254493315893342,0.02905319400906592,0.9919253382249735,0.8580474853515625,0.06787084889947437,0.06836038306937553,0.019406891744438326,0.9942596503533423,0.89031982421875
147,0.08941098252216761,0.09003075819055084,0.02805310645976533,0.9921163379331119,0.8600921630859375,0.06603003924828954,0.0665241343958769,0.017114546295488253,0.9943934488110244,0.88970947265625
148,0.08638450216494675,0.08698626626755868,0.026809766545511593,0.9924294730881229,0.8649215698242188,0.04736659234913532,0.047734338950249366,0.010959638077110867,0.996497156098485,0.92791748046875
149,0.09437297528529598,0.09502185609017033,0.030133694455571458,0.9915350397932343,0.850830078125,0.0651226345798932,0.06561018351931125,0.01685523776905029,0.9944633431732655,0.89251708984375
150,0.09652004052622942,0.09717698448366718,0.03148249605123965,0.9914980684989132,0.8523025512695312,0.0538974810478976,0.05430528872238938,0.013524462057830533,0.9958033692091703,0.918212890625
151,0.08767770274243958,0.08828159522090573,0.027892262902923903,0.9923601822229102,0.865570068359375,0.07045300432946533,0.07096376118715852,0.019887985530658625,0.9940455830655992,0.88043212890625
152,0.0826944064028794,0.08326969387599092,0.025740868685261376,0.9928225577459671,0.87109375,0.08118874701904133,0.08175542182289064,0.02508789487183094,0.9928700211457908,0.86395263671875
153,0.087617387456703,0.0882207241429569,0.02788698415838553,0.9922643480240367,0.8628082275390625,0.10034248768351972,0.10101629851851612,0.033635082480032,0.9909314354881644,0.82421875
